respondent_id,scenario_id,question,option_index,weight
h47,scope_3,reasoning,1,0.6644
h47,scope_3,reasoning,2,0.3356
h47,scope_3,reasoning,3,0.0
h47,domain_2,judgment,0,0.0
h47,domain_2,judgment,1,0.6667
h47,domain_2,judgment,2,0.3333
h47,domain_2,judgment,3,0.0
h47,domain_2,reasoning,0,0.0
h47,domain_2,reasoning,1,0.4908
h47,domain_2,reasoning,2,0.5092
h47,domain_2,reasoning,3,0.0
h48,scope_2,judgment,0,0.3462
h48,scope_2,judgment,1,0.0
h48,scope_2,judgment,2,0.6538
h48,scope_2,judgment,3,0.0
h48,scope_2,reasoning,0,0.0
h48,scope_2,reasoning,1,0.0
h48,scope_2,reasoning,2,1.0
h48,scope_2,reasoning,3,0.0
h48,auth_1,judgment,0,0.0
h48,auth_1,judgment,1,0.0
h48,auth_1,judgment,2,1.0
h48,auth_1,judgment,3,0.0
h48,auth_1,reasoning,0,0.3333
h48,auth_1,reasoning,1,0.0
h48,auth_1,reasoning,2,0.6667
h48,auth_1,reasoning,3,0.0
h48,auth_1,reasoning,4,0.0
h48,mac_2,judgment,0,0.0
h48,mac_2,judgment,1,0.6349
h48,mac_2,judgment,2,0.3651
h48,mac_2,judgment,3,0.0
h48,mac_2,reasoning,0,0.0
h48,mac_2,reasoning,1,0.0
h48,mac_2,reasoning,2,1.0
h48,mac_2,reasoning,3,0.0
h48,domain_1,judgment,0,0.0
h48,domain_1,judgment,1,0.6531
h48,domain_1,judgment,2,0.3469
h48,domain_1,judgment,3,0.0
h48,domain_1,reasoning,0,0.2029
h48,domain_1,reasoning,1,0.2029
h48,domain_1,reasoning,2,0.5942
h48,domain_1,reasoning,3,0.0
h49,scope_2,judgment,0,0.0
h49,scope_2,judgment,1,1.0
h49,scope_2,judgment,2,0.0
h49,scope_2,judgment,3,0.0
h49,scope_2,reasoning,0,0.0
h49,scope_2,reasoning,1,1.0
h49,scope_2,reasoning,2,0.0
h49,scope_2,reasoning,3,0.0
h49,mac_1,judgment,0,0.0
h49,mac_1,judgment,1,0.0
h49,mac_1,judgment,2,1.0
h49,mac_1,judgment,3,0.0
h49,mac_1,reasoning,0,0.3289
h49,mac_1,reasoning,1,0.3289
h49,mac_1,reasoning,2,0.3423
h49,mac_1,reasoning,3,0.0
h49,auth_3,judgment,0,0.3333
h49,auth_3,judgment,1,0.0
h49,auth_3,judgment,2,0.3333
h49,auth_3,judgment,3,0.3333
h49,auth_3,reasoning,0,0.5
h49,auth_3,reasoning,1,0.0
h49,auth_3,reasoning,2,0.5
h49,auth_3,reasoning,3,0.0
h49,domain_3,judgment,0,0.0
h49,domain_3,judgment,1,0.5
h49,domain_3,judgment,2,0.5
h49,domain_3,judgment,3,0.0
h49,domain_3,reasoning,0,0.0
h49,domain_3,reasoning,1,0.0
h49,domain_3,reasoning,2,0.5
h49,domain_3,reasoning,3,0.5
h50,domain_3,judgment,0,0.0
h50,domain_3,judgment,1,0.4188
h50,domain_3,judgment,2,0.0576
h50,domain_3,judgment,3,0.5236
h50,domain_3,reasoning,0,0.0614
h50,domain_3,reasoning,1,0.0702
h50,domain_3,reasoning,2,0.8684
h50,domain_3,reasoning,3,0.0
h50,mac_1,judgment,0,0.14
h50,mac_1,judgment,1,0.86
h50,mac_1,judgment,2,0.0
h50,mac_1,judgment,3,0.0
h50,mac_1,reasoning,0,0.0
h50,mac_1,reasoning,1,0.0
h50,mac_1,reasoning,2,0.0
h50,mac_1,reasoning,3,1.0
h50,scope_3,judgment,0,0.0
h50,scope_3,judgment,1,0.8283
h50,scope_3,judgment,2,0.1717
h50,scope_3,judgment,3,0.0
h50,scope_3,reasoning,0,0.0
h50,scope_3,reasoning,1,0.0
h50,scope_3,reasoning,2,1.0
h50,scope_3,reasoning,3,0.0
h50,auth_1,judgment,0,0.0
h50,auth_1,judgment,1,0.0
h50,auth_1,judgment,2,0.4536
h50,auth_1,judgment,3,0.5464
h50,auth_1,reasoning,0,0.4952
h50,auth_1,reasoning,1,0.0286
h50,auth_1,reasoning,2,0.4762
h50,auth_1,reasoning,3,0.0
h50,auth_1,reasoning,4,0.0
h51,scope_1,judgment,0,0.0
h51,scope_1,judgment,1,0.2126
h51,scope_1,judgment,2,0.7874
h51,scope_1,judgment,3,0.0
h51,scope_1,reasoning,0,0.0
h51,scope_1,reasoning,1,0.1415
h51,scope_1,reasoning,2,0.4878
h51,scope_1,reasoning,3,0.3707
h51,scope_1,reasoning,4,0.0
h51,domain_3,judgment,0,0.0
h51,domain_3,judgment,1,0.5
h51,domain_3,judgment,2,0.5
h51,domain_3,judgment,3,0.0
h51,domain_3,reasoning,0,0.0
h51,domain_3,reasoning,1,0.5
h51,domain_3,reasoning,2,0.5
h51,domain_3,reasoning,3,0.0
h51,auth_2,judgment,0,0.0
h51,auth_2,judgment,1,0.5
h51,auth_2,judgment,2,0.5
h51,auth_2,judgment,3,0.0
h51,auth_2,reasoning,0,0.0
h51,auth_2,reasoning,1,0.0
h51,auth_2,reasoning,2,0.0
h51,auth_2,reasoning,3,1.0
h51,auth_2,reasoning,4,0.0
h51,mac_2,judgment,0,0.0
h51,mac_2,judgment,1,0.0
h51,mac_2,judgment,2,1.0
h51,mac_2,judgment,3,0.0
h51,mac_2,reasoning,0,0.0
h51,mac_2,reasoning,1,0.5
h51,mac_2,reasoning,2,0.5
h51,mac_2,reasoning,3,0.0
h52,mac_3,judgment,0,0.0
h52,mac_3,judgment,1,0.8403
h52,mac_3,judgment,2,0.1597
h52,mac_3,judgment,3,0.0
h52,mac_3,reasoning,0,0.0
h52,mac_3,reasoning,1,0.7885
h52,mac_3,reasoning,2,0.2115
h52,mac_3,reasoning,3,0.0
h52,domain_3,judgment,0,0.3421
h52,domain_3,judgment,1,0.3289
h52,domain_3,judgment,2,0.3289
h52,domain_3,judgment,3,0.0
h52,domain_3,reasoning,0,0.7111
h52,domain_3,reasoning,1,0.0
h52,domain_3,reasoning,2,0.2889
h52,domain_3,reasoning,3,0.0
h52,auth_2,judgment,0,1.0
h52,auth_2,judgment,1,0.0
h52,auth_2,judgment,2,0.0
h52,auth_2,judgment,3,0.0
h52,auth_2,reasoning,0,0.8462
h52,auth_2,reasoning,1,0.0
h52,auth_2,reasoning,2,0.1538
h52,auth_2,reasoning,3,0.0
h52,auth_2,reasoning,4,0.0
h52,scope_3,judgment,0,0.0
h52,scope_3,judgment,1,0.2812
h52,scope_3,judgment,2,0.7188
h52,scope_3,judgment,3,0.0
h52,scope_3,reasoning,0,0.0
h52,scope_3,reasoning,1,0.7742
h52,scope_3,reasoning,2,0.2258
h52,scope_3,reasoning,3,0.0
h53,mac_2,judgment,0,0.0
h53,mac_2,judgment,1,0.0
h53,mac_2,judgment,2,1.0
h53,mac_2,judgment,3,0.0
h53,mac_2,reasoning,0,0.1111
h53,mac_2,reasoning,1,0.4444
h53,mac_2,reasoning,2,0.4444
h53,mac_2,reasoning,3,0.0
h53,domain_1,judgment,0,0.3425
h53,domain_1,judgment,1,0.3288
h53,domain_1,judgment,2,0.3288
h53,domain_1,judgment,3,0.0
h53,domain_1,reasoning,0,0.3288
h53,domain_1,reasoning,1,0.3356
h53,domain_1,reasoning,2,0.3356
h53,domain_1,reasoning,3,0.0
h53,auth_1,judgment,0,0.3357
h53,auth_1,judgment,1,0.3287
h53,auth_1,judgment,2,0.3357
h53,auth_1,judgment,3,0.0
h53,auth_1,reasoning,0,0.2439
h53,auth_1,reasoning,1,0.2439
h53,auth_1,reasoning,2,0.2537
h53,auth_1,reasoning,3,0.2585
h53,auth_1,reasoning,4,0.0
h53,scope_2,judgment,0,0.3333
h53,scope_2,judgment,1,0.3333
h53,scope_2,judgment,2,0.3333
h53,scope_2,judgment,3,0.0
h53,scope_2,reasoning,0,0.3262
h53,scope_2,reasoning,1,0.3333
h53,scope_2,reasoning,2,0.3404
h53,scope_2,reasoning,3,0.0
h54,scope_3,judgment,0,0.0539
h54,scope_3,judgment,1,0.5389
h54,scope_3,judgment,2,0.4072
h54,scope_3,judgment,3,0.0
h54,scope_3,reasoning,0,0.0123
h54,scope_3,reasoning,1,0.4938
h54,scope_3,reasoning,2,0.4938
h54,scope_3,reasoning,3,0.0
h54,auth_1,judgment,0,0.1434
h54,auth_1,judgment,1,0.1434
h54,auth_1,judgment,2,0.3456
h54,auth_1,judgment,3,0.3676
h54,auth_1,reasoning,0,0.2908
h54,auth_1,reasoning,1,0.2516
h54,auth_1,reasoning,2,0.2941
h54,auth_1,reasoning,3,0.1634
h54,auth_1,reasoning,4,0.0
h54,mac_3,judgment,0,0.0
h54,mac_3,judgment,1,0.8772
h54,mac_3,judgment,2,0.1228
h54,mac_3,judgment,3,0.0
h54,mac_3,reasoning,0,0.071
h54,mac_3,reasoning,1,0.6452
h54,mac_3,reasoning,2,0.2839
h54,mac_3,reasoning,3,0.0
h54,domain_2,judgment,0,0.0
h54,domain_2,judgment,1,0.4505
h54,domain_2,judgment,2,0.5495
h54,domain_2,judgment,3,0.0
h54,domain_2,reasoning,0,0.3402
h54,domain_2,reasoning,1,0.4149
h54,domain_2,reasoning,2,0.2448
h54,domain_2,reasoning,3,0.0
h55,domain_3,judgment,0,0.0
h55,domain_3,judgment,1,0.9091
h55,domain_3,judgment,2,0.0909
h55,domain_3,judgment,3,0.0
h55,domain_3,reasoning,0,0.0417
h55,domain_3,reasoning,1,0.3631
h55,domain_3,reasoning,2,0.5952
h55,domain_3,reasoning,3,0.0
h55,scope_1,judgment,0,0.0
h55,scope_1,judgment,1,0.5
h55,scope_1,judgment,2,0.5
h55,scope_1,judgment,3,0.0
h55,scope_1,reasoning,0,0.0
h55,scope_1,reasoning,1,0.4717
h55,scope_1,reasoning,2,0.4717
h55,scope_1,reasoning,3,0.0566
h55,scope_1,reasoning,4,0.0
h55,auth_1,judgment,0,0.2265
h55,auth_1,judgment,1,0.221
h55,auth_1,judgment,2,0.5525
h55,auth_1,judgment,3,0.0
h55,auth_1,reasoning,0,0.5
h55,auth_1,reasoning,1,0.0
h55,auth_1,reasoning,2,0.5
h55,auth_1,reasoning,3,0.0
h55,auth_1,reasoning,4,0.0
h55,mac_3,judgment,0,0.2105
h55,mac_3,judgment,1,0.3308
h55,mac_3,judgment,2,0.4586
h55,mac_3,judgment,3,0.0
h55,mac_3,reasoning,0,0.0484
h55,mac_3,reasoning,1,0.8065
h55,mac_3,reasoning,2,0.1452
h55,mac_3,reasoning,3,0.0
h56,domain_3,judgment,0,0.113
h56,domain_3,judgment,1,0.5478
h56,domain_3,judgment,2,0.3391
h56,domain_3,judgment,3,0.0
h56,domain_3,reasoning,0,0.0874
h56,domain_3,reasoning,1,0.0874
h56,domain_3,reasoning,2,0.8252
h56,domain_3,reasoning,3,0.0
h56,auth_3,judgment,0,0.3041
h56,auth_3,judgment,1,0.1111
h56,auth_3,judgment,2,0.5848
h56,auth_3,judgment,3,0.0
h56,auth_3,reasoning,0,0.4425
h56,auth_3,reasoning,1,0.115
h56,auth_3,reasoning,2,0.4425
h56,auth_3,reasoning,3,0.0
h56,mac_1,judgment,0,0.1269
h56,mac_1,judgment,1,0.1269
h56,mac_1,judgment,2,0.7463
h56,mac_1,judgment,3,0.0
h56,mac_1,reasoning,0,0.0
h56,mac_1,reasoning,1,0.0
h56,mac_1,reasoning,2,0.0
h56,mac_1,reasoning,3,1.0
h56,scope_1,judgment,0,0.1029
h56,scope_1,judgment,1,0.1103
h56,scope_1,judgment,2,0.3897
h56,scope_1,judgment,3,0.3971
h56,scope_1,reasoning,0,0.3458
h56,scope_1,reasoning,1,0.0
h56,scope_1,reasoning,2,0.3271
h56,scope_1,reasoning,3,0.3271
h56,scope_1,reasoning,4,0.0
h57,domain_3,judgment,0,0.0
h57,domain_3,judgment,1,0.6216
h57,domain_3,judgment,2,0.3784
h57,domain_3,judgment,3,0.0
h57,domain_3,reasoning,0,0.0749
h57,domain_3,reasoning,1,0.4225
h57,domain_3,reasoning,2,0.5027
h57,domain_3,reasoning,3,0.0
h57,scope_3,judgment,0,0.0
h57,scope_3,judgment,1,0.7519
h57,scope_3,judgment,2,0.2481
h57,scope_3,judgment,3,0.0
h57,scope_3,reasoning,0,0.0
h57,scope_3,reasoning,1,0.5
h57,scope_3,reasoning,2,0.5
h57,scope_3,reasoning,3,0.0
h57,mac_3,judgment,0,0.0
h57,mac_3,judgment,1,0.8929
h57,mac_3,judgment,2,0.1071
h57,mac_3,judgment,3,0.0
h57,mac_3,reasoning,0,0.0
h57,mac_3,reasoning,1,0.7692
h57,mac_3,reasoning,2,0.2308
h57,mac_3,reasoning,3,0.0
h57,auth_2,judgment,0,0.0
h57,auth_2,judgment,1,0.6579
h57,auth_2,judgment,2,0.3421
h57,auth_2,judgment,3,0.0
h57,auth_2,reasoning,0,0.0
h57,auth_2,reasoning,1,0.2248
h57,auth_2,reasoning,2,0.3876
h57,auth_2,reasoning,3,0.3876
h57,auth_2,reasoning,4,0.0
h58,auth_1,judgment,0,0.1875
h58,auth_1,judgment,1,0.0536
h58,auth_1,judgment,2,0.7589
h58,auth_1,judgment,3,0.0
h58,auth_1,reasoning,0,0.5076
h58,auth_1,reasoning,1,0.1591
h58,auth_1,reasoning,2,0.3333
h58,auth_1,reasoning,3,0.0
h58,auth_1,reasoning,4,0.0
h58,mac_1,judgment,0,0.1557
h58,mac_1,judgment,1,0.5
h58,mac_1,judgment,2,0.3443
h58,mac_1,judgment,3,0.0
h58,mac_1,reasoning,0,0.3382
h58,mac_1,reasoning,1,0.3382
h58,mac_1,reasoning,2,0.3235
h58,mac_1,reasoning,3,0.0
h58,scope_2,judgment,0,0.0465
h58,scope_2,judgment,1,0.4806
h58,scope_2,judgment,2,0.4729
h58,scope_2,judgment,3,0.0
h58,scope_2,reasoning,0,0.1194
h58,scope_2,reasoning,1,0.5373
h58,scope_2,reasoning,2,0.0
h58,scope_2,reasoning,3,0.3433
h58,domain_2,judgment,0,0.0519
h58,domain_2,judgment,1,0.4741
h58,domain_2,judgment,2,0.4741
h58,domain_2,judgment,3,0.0
h58,domain_2,reasoning,0,0.298
h58,domain_2,reasoning,1,0.3245
h58,domain_2,reasoning,2,0.3775
h58,domain_2,reasoning,3,0.0
h59,auth_1,judgment,0,0.0837
h59,auth_1,judgment,1,0.1281
h59,auth_1,judgment,2,0.2956
h59,auth_1,judgment,3,0.4926
h59,auth_1,reasoning,0,0.2857
h59,auth_1,reasoning,1,0.1726
h59,auth_1,reasoning,2,0.3155
h59,auth_1,reasoning,3,0.2262
h59,auth_1,reasoning,4,0.0
h59,domain_3,judgment,0,0.1566
h59,domain_3,judgment,1,0.3889
h59,domain_3,judgment,2,0.4545
h59,domain_3,judgment,3,0.0
h59,domain_3,reasoning,0,0.3316
h59,domain_3,reasoning,1,0.4064
h59,domain_3,reasoning,2,0.262
h59,domain_3,reasoning,3,0.0
h59,scope_1,judgment,0,0.0
h59,scope_1,judgment,1,0.0
h59,scope_1,judgment,2,1.0
h59,scope_1,judgment,3,0.0
h59,scope_1,reasoning,0,0.0
h59,scope_1,reasoning,1,0.0
h59,scope_1,reasoning,2,1.0
h59,scope_1,reasoning,3,0.0
h59,scope_1,reasoning,4,0.0
h59,mac_2,judgment,0,0.1367
h59,mac_2,judgment,1,0.2446
h59,mac_2,judgment,2,0.6187
h59,mac_2,judgment,3,0.0
h59,mac_2,reasoning,0,0.098
h59,mac_2,reasoning,1,0.4167
h59,mac_2,reasoning,2,0.4853
h59,mac_2,reasoning,3,0.0
h60,scope_3,judgment,0,0.0
h60,scope_3,judgment,1,0.7624
h60,scope_3,judgment,2,0.2376
h60,scope_3,judgment,3,0.0
h60,scope_3,reasoning,0,0.1471
h60,scope_3,reasoning,1,0.5882
h60,scope_3,reasoning,2,0.2647
h60,scope_3,reasoning,3,0.0
h60,mac_2,judgment,0,0.0
h60,mac_2,judgment,1,0.3028
h60,mac_2,judgment,2,0.6972
h60,mac_2,judgment,3,0.0
h60,mac_2,reasoning,0,0.0764
h60,mac_2,reasoning,1,0.3889
h60,mac_2,reasoning,2,0.5347
h60,mac_2,reasoning,3,0.0
h60,domain_3,judgment,0,0.2605
h60,domain_3,judgment,1,0.3782
h60,domain_3,judgment,2,0.3613
h60,domain_3,judgment,3,0.0
h60,domain_3,reasoning,0,0.0491
h60,domain_3,reasoning,1,0.0
h60,domain_3,reasoning,2,0.411
h60,domain_3,reasoning,3,0.5399
h60,auth_2,judgment,0,0.0
h60,auth_2,judgment,1,0.3056
h60,auth_2,judgment,2,0.6944
h60,auth_2,judgment,3,0.0
h60,auth_2,reasoning,0,0.1244
h60,auth_2,reasoning,1,0.0
h60,auth_2,reasoning,2,0.4129
h60,auth_2,reasoning,3,0.0
h60,auth_2,reasoning,4,0.4627
h61,mac_2,judgment,0,0.2735
h61,mac_2,judgment,1,0.3889
h61,mac_2,judgment,2,0.3376
h61,mac_2,judgment,3,0.0
h61,mac_2,reasoning,0,0.3349
h61,mac_2,reasoning,1,0.2689
h61,mac_2,reasoning,2,0.3962
h61,mac_2,reasoning,3,0.0
h61,scope_1,judgment,0,0.1887
h61,scope_1,judgment,1,0.5597
h61,scope_1,judgment,2,0.2516
h61,scope_1,judgment,3,0.0
h61,scope_1,reasoning,0,0.1659
h61,scope_1,reasoning,1,0.2166
h61,scope_1,reasoning,2,0.235
h61,scope_1,reasoning,3,0.3825
h61,scope_1,reasoning,4,0.0
h61,auth_3,judgment,0,0.4545
h61,auth_3,judgment,1,0.3636
h61,auth_3,judgment,2,0.1818
h61,auth_3,judgment,3,0.0
h61,auth_3,reasoning,0,0.4202
h61,auth_3,reasoning,1,0.2605
h61,auth_3,reasoning,2,0.3193
h61,auth_3,reasoning,3,0.0
h61,domain_3,judgment,0,0.28
h61,domain_3,judgment,1,0.2133
h61,domain_3,judgment,2,0.5067
h61,domain_3,judgment,3,0.0
h61,domain_3,reasoning,0,0.1967
h61,domain_3,reasoning,1,0.3279
h61,domain_3,reasoning,2,0.4754
h61,domain_3,reasoning,3,0.0
h62,domain_1,judgment,0,0.0192
h62,domain_1,judgment,1,0.3846
h62,domain_1,judgment,2,0.2654
h62,domain_1,judgment,3,0.3308
h62,domain_1,reasoning,0,0.1983
h62,domain_1,reasoning,1,0.3884
h62,domain_1,reasoning,2,0.4132
h62,domain_1,reasoning,3,0.0
h62,auth_1,judgment,0,0.0833
h62,auth_1,judgment,1,0.3188
h62,auth_1,judgment,2,0.3623
h62,auth_1,judgment,3,0.2355
h62,auth_1,reasoning,0,0.3285
h62,auth_1,reasoning,1,0.3066
h62,auth_1,reasoning,2,0.365
h62,auth_1,reasoning,3,0.0
h62,auth_1,reasoning,4,0.0
h62,mac_1,judgment,0,0.0
h62,mac_1,judgment,1,0.3421
h62,mac_1,judgment,2,0.6579
h62,mac_1,judgment,3,0.0
h62,mac_1,reasoning,0,0.1046
h62,mac_1,reasoning,1,0.2418
h62,mac_1,reasoning,2,0.0
h62,mac_1,reasoning,3,0.6536
h62,scope_3,judgment,0,0.0
h62,scope_3,judgment,1,0.9346
h62,scope_3,judgment,2,0.0654
h62,scope_3,judgment,3,0.0
h62,scope_3,reasoning,0,0.0521
h62,scope_3,reasoning,1,0.4739
h62,scope_3,reasoning,2,0.4739
h62,scope_3,reasoning,3,0.0
h63,mac_3,judgment,0,0.098
h63,mac_3,judgment,1,0.5294
h63,mac_3,judgment,2,0.3725
h63,mac_3,judgment,3,0.0
h63,mac_3,reasoning,0,0.0696
h63,mac_3,reasoning,1,0.487
h63,mac_3,reasoning,2,0.4435
h63,mac_3,reasoning,3,0.0
h63,domain_1,judgment,0,0.1075
h63,domain_1,judgment,1,0.5914
h63,domain_1,judgment,2,0.3011
h63,domain_1,judgment,3,0.0
h63,domain_1,reasoning,0,0.193
h63,domain_1,reasoning,1,0.5526
h63,domain_1,reasoning,2,0.2544
h63,domain_1,reasoning,3,0.0
h63,auth_2,judgment,0,0.8738
h63,auth_2,judgment,1,0.0194
h63,auth_2,judgment,2,0.1068
h63,auth_2,judgment,3,0.0
h63,auth_2,reasoning,0,0.4359
h63,auth_2,reasoning,1,0.0598
h63,auth_2,reasoning,2,0.4701
h63,auth_2,reasoning,3,0.0342
h63,auth_2,reasoning,4,0.0
h63,scope_1,judgment,0,0.0769
h63,scope_1,judgment,1,0.6769
h63,scope_1,judgment,2,0.2462
h63,scope_1,judgment,3,0.0
h63,scope_1,reasoning,0,0.0309
h63,scope_1,reasoning,1,0.4938
h63,scope_1,reasoning,2,0.1235
h63,scope_1,reasoning,3,0.3519
h63,scope_1,reasoning,4,0.0
h64,auth_1,judgment,0,0.225
h64,auth_1,judgment,1,0.425
h64,auth_1,judgment,2,0.35
h64,auth_1,judgment,3,0.0
h64,auth_1,reasoning,0,0.2346
h64,auth_1,reasoning,1,0.1975
h64,auth_1,reasoning,2,0.2531
h64,auth_1,reasoning,3,0.3148
h64,auth_1,reasoning,4,0.0
h64,scope_3,judgment,0,0.4034
h64,scope_3,judgment,1,0.042
h64,scope_3,judgment,2,0.5546
h64,scope_3,judgment,3,0.0
h64,scope_3,reasoning,0,0.6986
h64,scope_3,reasoning,1,0.2329
h64,scope_3,reasoning,2,0.0685
h64,scope_3,reasoning,3,0.0
h64,domain_2,judgment,0,0.1648
h64,domain_2,judgment,1,0.267
h64,domain_2,judgment,2,0.5682
h64,domain_2,judgment,3,0.0
h64,domain_2,reasoning,0,0.3293
h64,domain_2,reasoning,1,0.3598
h64,domain_2,reasoning,2,0.311
h64,domain_2,reasoning,3,0.0
h64,mac_3,judgment,0,0.1597
h64,mac_3,judgment,1,0.6639
h64,mac_3,judgment,2,0.1765
h64,mac_3,judgment,3,0.0
h64,mac_3,reasoning,0,0.1181
h64,mac_3,reasoning,1,0.5
h64,mac_3,reasoning,2,0.3819
h64,mac_3,reasoning,3,0.0
h65,mac_3,judgment,0,0.0943
h65,mac_3,judgment,1,0.5094
h65,mac_3,judgment,2,0.3962
h65,mac_3,judgment,3,0.0
h65,mac_3,reasoning,0,0.4823
h65,mac_3,reasoning,1,0.1986
h65,mac_3,reasoning,2,0.3191
h65,mac_3,reasoning,3,0.0
h65,scope_1,judgment,0,0.2469
h65,scope_1,judgment,1,0.7531
h65,scope_1,judgment,2,0.0
h65,scope_1,judgment,3,0.0
h65,scope_1,reasoning,0,0.1694
h65,scope_1,reasoning,1,0.5887
h65,scope_1,reasoning,2,0.0
h65,scope_1,reasoning,3,0.2419
h65,scope_1,reasoning,4,0.0
h65,domain_2,judgment,0,0.0
h65,domain_2,judgment,1,0.6972
h65,domain_2,judgment,2,0.3028
h65,domain_2,judgment,3,0.0
h65,domain_2,reasoning,0,0.4109
h65,domain_2,reasoning,1,0.155
h65,domain_2,reasoning,2,0.4341
h65,domain_2,reasoning,3,0.0
h65,auth_1,judgment,0,0.191
h65,auth_1,judgment,1,0.191
h65,auth_1,judgment,2,0.618
h65,auth_1,judgment,3,0.0
h65,auth_1,reasoning,0,0.4183
h65,auth_1,reasoning,1,0.1503
h65,auth_1,reasoning,2,0.4314
h65,auth_1,reasoning,3,0.0
h65,auth_1,reasoning,4,0.0
h66,domain_1,judgment,0,0.1393
h66,domain_1,judgment,1,0.1475
h66,domain_1,judgment,2,0.7131
h66,domain_1,judgment,3,0.0
h66,domain_1,reasoning,0,0.0688
h66,domain_1,reasoning,1,0.3063
h66,domain_1,reasoning,2,0.625
h66,domain_1,reasoning,3,0.0
h66,auth_2,judgment,0,0.5843
h66,auth_2,judgment,1,0.0
h66,auth_2,judgment,2,0.4157
h66,auth_2,judgment,3,0.0
h66,auth_2,reasoning,0,0.3726
h66,auth_2,reasoning,1,0.1085
h66,auth_2,reasoning,2,0.4717
h66,auth_2,reasoning,3,0.0472
h66,auth_2,reasoning,4,0.0
h66,mac_3,judgment,0,0.0
h66,mac_3,judgment,1,1.0
h66,mac_3,judgment,2,0.0
h66,mac_3,judgment,3,0.0
h66,mac_3,reasoning,0,0.0367
h66,mac_3,reasoning,1,0.8807
h66,mac_3,reasoning,2,0.0826
h66,mac_3,reasoning,3,0.0
h66,scope_2,judgment,0,0.0
h66,scope_2,judgment,1,0.8475
h66,scope_2,judgment,2,0.1525
h66,scope_2,judgment,3,0.0
h66,scope_2,reasoning,0,0.105
h66,scope_2,reasoning,1,0.395
h66,scope_2,reasoning,2,0.5
h66,scope_2,reasoning,3,0.0
h67,mac_1,judgment,0,0.5903
h67,mac_1,judgment,1,0.1181
h67,mac_1,judgment,2,0.2917
h67,mac_1,judgment,3,0.0
h67,mac_1,reasoning,0,0.4956
h67,mac_1,reasoning,1,0.3274
h67,mac_1,reasoning,2,0.177
h67,mac_1,reasoning,3,0.0
h67,scope_1,judgment,0,0.0896
h67,scope_1,judgment,1,0.6045
h67,scope_1,judgment,2,0.306
h67,scope_1,judgment,3,0.0
h67,scope_1,reasoning,0,0.0636
h67,scope_1,reasoning,1,0.474
h67,scope_1,reasoning,2,0.2717
h67,scope_1,reasoning,3,0.1908
h67,scope_1,reasoning,4,0.0
h67,domain_2,judgment,0,0.1811
h67,domain_2,judgment,1,0.3307
h67,domain_2,judgment,2,0.4882
h67,domain_2,judgment,3,0.0
h67,domain_2,reasoning,0,0.1473
h67,domain_2,reasoning,1,0.5271
h67,domain_2,reasoning,2,0.3256
h67,domain_2,reasoning,3,0.0
h67,auth_2,judgment,0,0.4505
h67,auth_2,judgment,1,0.1802
h67,auth_2,judgment,2,0.3694
h67,auth_2,judgment,3,0.0
h67,auth_2,reasoning,0,0.4514
h67,auth_2,reasoning,1,0.2153
h67,auth_2,reasoning,2,0.1736
h67,auth_2,reasoning,3,0.1597
h67,auth_2,reasoning,4,0.0
h68,scope_2,judgment,0,0.1105
h68,scope_2,judgment,1,0.3314
h68,scope_2,judgment,2,0.5581
h68,scope_2,judgment,3,0.0
h68,scope_2,reasoning,0,0.1389
h68,scope_2,reasoning,1,0.2685
h68,scope_2,reasoning,2,0.5926
h68,scope_2,reasoning,3,0.0
h68,mac_3,judgment,0,0.0
h68,mac_3,judgment,1,0.5217
h68,mac_3,judgment,2,0.4783
h68,mac_3,judgment,3,0.0
h68,mac_3,reasoning,0,0.0
h68,mac_3,reasoning,1,0.5091
h68,mac_3,reasoning,2,0.4909
h68,mac_3,reasoning,3,0.0
h68,domain_1,judgment,0,0.1532
h68,domain_1,judgment,1,0.3226
h68,domain_1,judgment,2,0.5242
h68,domain_1,judgment,3,0.0
h68,domain_1,reasoning,0,0.069
h68,domain_1,reasoning,1,0.2414
h68,domain_1,reasoning,2,0.2621
h68,domain_1,reasoning,3,0.4276
h68,auth_3,judgment,0,0.3032
h68,auth_3,judgment,1,0.1484
h68,auth_3,judgment,2,0.5484
h68,auth_3,judgment,3,0.0
h68,auth_3,reasoning,0,0.3421
h68,auth_3,reasoning,1,0.2697
h68,auth_3,reasoning,2,0.3882
h68,auth_3,reasoning,3,0.0
